               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12945,             0.32359,             0.06269,          0.00069444,           0.0014368,          0.00035251,          3.5251e-05,             0.12747,             0.35774,            0.061414,                 0.1,                   0,                   0
                   1,             0.12875,             0.21172,            0.063285,          0.00071839,           0.0014368,          0.00036377,          3.6377e-05,             0.12751,             0.35687,             0.06145,            0.099099,           9.934e-05,           9.934e-05
                   2,             0.12738,             0.28632,            0.062468,          0.00071429,           0.0014368,          0.00036143,          3.6143e-05,             0.12751,             0.35672,            0.061377,            0.098197,          0.00019736,          0.00019736
                   3,             0.13009,             0.35674,            0.061962,                   0,                   0,                   0,                   0,             0.12749,             0.35641,            0.061316,            0.097294,          0.00029406,          0.00029406
                   4,             0.12444,             0.24574,            0.062121,          0.00088652,           0.0014368,          0.00044948,          0.00013484,             0.12738,             0.35739,            0.061292,            0.096389,          0.00038944,          0.00038944
                   5,             0.12486,             0.17453,            0.063574,          0.00073529,           0.0014368,          0.00037404,          7.4809e-05,             0.12731,             0.35788,            0.061292,            0.095483,           0.0004835,           0.0004835
                   6,             0.12755,             0.27058,            0.061266,                   0,                   0,                   0,                   0,             0.12726,             0.35753,            0.061255,            0.094576,          0.00057624,          0.00057624
                   7,             0.12464,             0.24757,            0.063214,                   0,                   0,                   0,                   0,             0.12715,               0.358,            0.061255,            0.093668,          0.00066766,          0.00066766
                   8,              0.1208,             0.22167,            0.061628,                   0,                   0,                   0,                   0,             0.12701,              0.3593,            0.061218,            0.092758,          0.00075776,          0.00075776
                   9,             0.12601,             0.23193,            0.064867,                   0,                   0,                   0,                   0,             0.12686,              0.3605,            0.061182,            0.091847,          0.00084654,          0.00084654
                  10,             0.12544,             0.32057,            0.062199,                   0,                   0,                   0,                   0,             0.12686,              0.3605,            0.061182,            0.090934,            0.000934,            0.000934
                  11,             0.12634,             0.24369,            0.062799,                   0,                   0,                   0,                   0,             0.12675,             0.36069,             0.06106,             0.09002,           0.0010201,           0.0010201
                  12,             0.12721,             0.33229,            0.062011,                   0,                   0,                   0,                   0,             0.12675,             0.36069,             0.06106,            0.089105,            0.001105,            0.001105
                  13,             0.12669,             0.29145,             0.06267,                   0,                   0,                   0,                   0,             0.12653,             0.36288,            0.061072,            0.088188,           0.0011885,           0.0011885
                  14,              0.1211,             0.25216,            0.063481,                   0,                   0,                   0,                   0,             0.12653,             0.36288,            0.061072,            0.087271,           0.0012706,           0.0012706
                  15,             0.12311,              0.2038,            0.064318,                   0,                   0,                   0,                   0,             0.12649,             0.36282,            0.061047,            0.086351,           0.0013515,           0.0013515
