               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.041639,             0.04055,             0.04091,              0.4383,             0.67852,              0.6447,             0.34725,            0.035933,            0.021778,            0.040851,           0.0095669,           0.0095669,           0.0095669
                  37,            0.043922,            0.039161,            0.039572,             0.43985,             0.65094,              0.6702,             0.39788,            0.032557,            0.021309,            0.040421,           0.0095545,           0.0095545,           0.0095545
                  38,            0.040814,            0.041843,             0.04194,             0.42915,             0.67992,             0.68498,             0.38996,            0.038926,            0.022118,            0.040109,           0.0095421,           0.0095421,           0.0095421
                  39,            0.042356,            0.041633,            0.040511,             0.44412,             0.64583,             0.71068,             0.45747,            0.029946,            0.021206,            0.039587,           0.0095298,           0.0095298,           0.0095298
                  40,            0.038993,            0.035706,            0.037328,             0.46495,             0.64533,             0.68699,              0.4069,            0.034285,            0.021423,            0.039194,           0.0095174,           0.0095174,           0.0095174
                  41,            0.042638,            0.042548,            0.040904,             0.46732,             0.71785,             0.69536,             0.41463,            0.031722,            0.021446,            0.038562,            0.009505,            0.009505,            0.009505
                  42,            0.039234,            0.039176,            0.038597,             0.49973,             0.70937,             0.69515,              0.3633,            0.041043,            0.022358,            0.038306,           0.0094926,           0.0094926,           0.0094926
                  43,            0.041279,            0.039825,            0.039012,             0.55487,             0.67495,             0.70932,             0.41067,            0.034113,            0.021496,            0.037885,           0.0094803,           0.0094803,           0.0094803
                  44,            0.039081,            0.039073,            0.038432,             0.51608,             0.68032,             0.69779,             0.35755,            0.038428,            0.021797,            0.037381,           0.0094679,           0.0094679,           0.0094679
                  45,            0.041742,            0.038295,            0.038887,             0.51305,             0.65323,             0.71232,             0.45353,            0.030991,            0.021358,             0.03696,           0.0094555,           0.0094555,           0.0094555
                  46,            0.039094,            0.040885,            0.036519,             0.61048,              0.6267,             0.69513,             0.34076,            0.040413,            0.022064,             0.03653,           0.0094431,           0.0094431,           0.0094431
                  47,            0.042923,             0.03606,             0.03435,             0.58939,             0.67032,             0.74586,             0.45532,            0.033549,            0.021862,             0.03577,           0.0094307,           0.0094307,           0.0094307
                  48,             0.03964,            0.038199,            0.036667,             0.60144,             0.68743,             0.70906,             0.37396,             0.03621,            0.021748,            0.035435,           0.0094184,           0.0094184,           0.0094184
                  49,            0.041219,            0.039321,            0.038743,             0.65926,             0.68102,             0.75222,             0.42284,            0.031858,            0.021591,            0.034932,            0.009406,            0.009406,            0.009406
                  50,            0.037904,            0.038266,             0.03677,             0.58546,              0.6664,             0.72967,             0.39388,            0.036275,            0.021618,            0.034763,           0.0093936,           0.0093936,           0.0093936
                  51,            0.041232,            0.043394,            0.036835,              0.6542,             0.73439,             0.78823,             0.45002,            0.030532,            0.020916,             0.03419,           0.0093813,           0.0093813,           0.0093813
