               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.055831,            0.065673,            0.053686,             0.40093,             0.49491,             0.48271,             0.19164,            0.049777,            0.045883,            0.051282,            0.009307,            0.009307,            0.009307
                  37,            0.054073,            0.072699,            0.053342,             0.39472,             0.51562,             0.45167,             0.19222,             0.05161,            0.044365,            0.050964,           0.0092872,           0.0092872,           0.0092872
                  38,            0.055264,             0.06053,            0.052631,             0.28595,             0.59947,             0.45633,             0.16359,            0.051811,            0.044983,            0.050757,           0.0092674,           0.0092674,           0.0092674
                  39,            0.055228,             0.06313,            0.052469,             0.32695,             0.54328,             0.46416,             0.19405,             0.05082,             0.04612,            0.050366,           0.0092476,           0.0092476,           0.0092476
                  40,            0.048637,            0.066539,            0.052344,             0.45938,             0.64072,             0.60352,             0.28797,            0.042497,            0.044373,            0.050342,           0.0092278,           0.0092278,           0.0092278
                  41,            0.050675,            0.067314,            0.051698,             0.54049,             0.55927,             0.60574,             0.25453,            0.049534,             0.04982,            0.049902,            0.009208,            0.009208,            0.009208
                  42,            0.047965,            0.072336,            0.051489,             0.39115,               0.625,             0.61196,             0.30664,            0.040093,            0.044487,            0.049902,           0.0091882,           0.0091882,           0.0091882
                  43,            0.047806,            0.064575,            0.051418,             0.50479,              0.5759,             0.60755,             0.27127,            0.045196,            0.044739,            0.049475,           0.0091684,           0.0091684,           0.0091684
                  44,            0.051695,            0.077437,            0.051536,             0.45589,             0.71945,             0.62323,             0.27228,            0.045729,            0.043732,            0.049231,           0.0091486,           0.0091486,           0.0091486
                  45,            0.050312,            0.063987,            0.051983,             0.49361,             0.65355,             0.67117,             0.31844,            0.047076,            0.044296,            0.048828,           0.0091288,           0.0091288,           0.0091288
                  46,            0.051497,            0.064183,            0.051261,             0.47878,              0.6673,             0.62316,             0.23493,            0.044413,            0.042702,            0.048706,            0.009109,            0.009109,            0.009109
                  47,            0.047771,            0.063381,            0.050937,              0.5317,             0.59396,             0.70026,             0.37474,            0.042212,            0.043877,            0.048352,           0.0090892,           0.0090892,           0.0090892
                  48,            0.050409,            0.062776,            0.050613,             0.43647,             0.66847,             0.61385,             0.22444,            0.048513,              0.0438,            0.048132,           0.0090694,           0.0090694,           0.0090694
                  49,            0.047484,            0.064263,            0.051264,             0.53007,             0.68842,              0.7078,             0.39538,            0.037446,            0.043114,            0.047845,           0.0090496,           0.0090496,           0.0090496
                  50,            0.045383,            0.058149,            0.049108,             0.43935,             0.60383,             0.58852,             0.21252,            0.047696,            0.042984,             0.04754,           0.0090298,           0.0090298,           0.0090298
                  51,            0.047779,            0.063074,             0.04957,             0.55131,              0.6932,             0.72463,             0.44004,            0.037617,            0.042618,            0.047144,             0.00901,             0.00901,             0.00901
                  52,            0.041475,            0.073859,            0.049678,             0.57091,             0.76562,             0.75395,             0.44397,            0.034321,            0.044327,            0.046838,           0.0089902,           0.0089902,           0.0089902
                  53,            0.041774,            0.070593,            0.049954,             0.51299,             0.68994,             0.70823,             0.35569,            0.035924,            0.041069,             0.04657,           0.0089704,           0.0089704,           0.0089704
                  54,            0.045719,            0.061343,            0.049115,             0.35399,              0.6839,             0.55182,             0.21176,            0.046944,            0.043793,            0.046283,           0.0089506,           0.0089506,           0.0089506
                  55,            0.045209,            0.064312,            0.049143,             0.55435,             0.69895,             0.70163,             0.37301,            0.035359,             0.04277,            0.045868,           0.0089308,           0.0089308,           0.0089308
                  56,             0.04317,            0.064892,            0.048707,             0.48161,             0.75825,             0.71732,             0.35166,             0.03882,            0.044655,            0.045575,            0.008911,            0.008911,            0.008911
                  57,            0.042516,            0.061965,            0.048832,             0.41794,              0.7566,             0.68123,             0.30658,            0.036552,            0.040802,            0.045239,           0.0088912,           0.0088912,           0.0088912
                  58,            0.042937,            0.060714,            0.048509,             0.53009,             0.65671,              0.7212,             0.34771,            0.040072,            0.042984,            0.045264,           0.0088714,           0.0088714,           0.0088714
                  59,            0.043541,            0.058772,            0.047962,             0.52069,             0.72869,             0.73936,             0.42024,            0.035845,             0.04261,            0.044769,           0.0088516,           0.0088516,           0.0088516
                  60,            0.041909,             0.06864,            0.048382,             0.44795,             0.73376,             0.69224,             0.30674,             0.03816,            0.042557,            0.044568,           0.0088318,           0.0088318,           0.0088318
                  61,            0.042541,            0.067336,            0.047535,              0.5273,             0.71635,             0.76066,             0.41651,            0.034706,            0.044586,            0.044061,            0.008812,            0.008812,            0.008812
                  62,            0.041864,            0.067928,            0.047584,             0.52628,             0.68671,             0.75195,             0.37659,            0.034306,            0.044876,            0.043628,           0.0087922,           0.0087922,           0.0087922
                  63,             0.04126,            0.058783,             0.04699,             0.51604,             0.83471,             0.72744,              0.3389,             0.03607,            0.041924,            0.043158,           0.0087724,           0.0087724,           0.0087724
                  64,            0.039061,            0.064275,            0.045689,             0.58213,             0.75975,             0.78834,              0.4464,            0.034152,            0.042892,            0.042865,           0.0087526,           0.0087526,           0.0087526
                  65,            0.039008,            0.064525,            0.046469,             0.56006,             0.78093,             0.77787,             0.39563,            0.035905,             0.04377,            0.042474,           0.0087328,           0.0087328,           0.0087328
                  66,            0.042319,            0.065953,            0.046614,             0.52499,             0.83278,             0.73437,             0.36794,            0.034975,            0.041489,              0.0422,            0.008713,            0.008713,            0.008713
                  67,            0.041776,            0.061608,             0.04663,             0.50166,             0.85901,             0.71498,              0.3133,            0.040271,            0.041458,            0.041821,           0.0086932,           0.0086932,           0.0086932
                  68,            0.042107,            0.063114,            0.045555,             0.61894,             0.73543,             0.80994,             0.43682,            0.035971,            0.041206,            0.041321,           0.0086734,           0.0086734,           0.0086734
                  69,            0.040099,             0.05957,            0.044667,             0.63893,             0.79589,             0.81044,             0.44177,            0.037092,            0.041771,            0.040973,           0.0086536,           0.0086536,           0.0086536
                  70,            0.044185,            0.062074,             0.04597,             0.62019,             0.81196,             0.82013,             0.43159,             0.03323,            0.040665,            0.040509,           0.0086338,           0.0086338,           0.0086338
                  71,            0.037942,            0.059442,             0.04378,             0.67681,             0.76735,             0.78725,             0.39636,            0.034677,            0.041573,            0.040149,            0.008614,            0.008614,            0.008614
                  72,            0.040497,            0.061699,            0.044687,             0.60625,             0.83091,             0.76312,             0.35208,             0.03906,            0.041016,             0.03988,           0.0085942,           0.0085942,           0.0085942
                  73,            0.042554,            0.067614,            0.044466,             0.68577,             0.82059,             0.84191,             0.45756,            0.036332,            0.040466,            0.039459,           0.0085744,           0.0085744,           0.0085744
