               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,               0.193,            0.024639,                   0,          0.00033333,                 0.1,          0.00023163,          9.2653e-05,             0.17891,            0.018421,                   0,              0.0928,              0.0008,              0.0008
                   1,             0.17954,            0.021382,                   0,                   0,                   0,                   0,                   0,             0.16342,            0.015139,                   0,            0.084694,           0.0016944,           0.0016944
                   2,             0.15821,            0.017632,                   0,                   0,                   0,                   0,                   0,             0.14865,            0.012501,                   0,            0.076583,           0.0025828,           0.0025828
                   3,             0.15013,            0.015031,                   0,                   0,                   0,                   0,                   0,             0.14495,             0.01144,                   0,            0.068465,           0.0034654,           0.0034654
                   4,             0.14743,            0.012414,                   0,                   0,                   0,                   0,                   0,             0.14295,           0.0095634,                   0,            0.060342,           0.0043419,           0.0043419
                   5,             0.14486,            0.010248,                   0,                   0,                   0,                   0,                   0,             0.14158,           0.0082664,                   0,            0.052213,           0.0052126,           0.0052126
                   6,             0.14674,            0.008805,                   0,                   0,                   0,                   0,                   0,             0.14143,           0.0072613,                   0,            0.044077,           0.0060772,           0.0060772
                   7,              0.1465,           0.0078147,                   0,               0.001,                 0.3,           0.0010672,          0.00010672,             0.13368,           0.0080938,                   0,            0.035936,            0.006936,            0.006936
                   8,              0.1451,           0.0073623,                   0,                   0,                   0,                   0,                   0,             0.14969,           0.0045004,                   0,            0.027789,           0.0077888,           0.0077888
                   9,             0.14338,           0.0066293,                   0,                   0,                   0,                   0,                   0,             0.13846,           0.0057006,                   0,            0.019636,           0.0086357,           0.0086357
                  10,             0.14029,           0.0066696,                   0,          0.00033333,                 0.1,          0.00027012,          5.4024e-05,             0.13568,           0.0068235,                   0,            0.011477,           0.0094766,           0.0094766
                  11,             0.13785,             0.00658,                   0,          0.00033333,                 0.1,           0.0002389,           2.389e-05,             0.13808,           0.0055332,                   0,            0.009637,            0.009637,            0.009637
                  12,              0.1383,           0.0078213,                   0,          0.00066667,                 0.2,            0.011297,             0.00306,             0.13754,           0.0067818,                   0,            0.009637,            0.009637,            0.009637
                  13,             0.13664,           0.0076863,                   0,           0.0016667,                 0.5,            0.016136,           0.0021136,             0.13707,           0.0063863,                   0,            0.009604,            0.009604,            0.009604
                  14,             0.13704,           0.0079489,                   0,          0.00066667,                 0.2,            0.033691,           0.0034949,             0.13093,           0.0078344,                   0,            0.009571,            0.009571,            0.009571
                  15,             0.13081,           0.0092055,                   0,           0.0013333,                 0.4,             0.01841,            0.011621,             0.12676,           0.0096169,                   0,            0.009538,            0.009538,            0.009538
                  16,             0.12839,           0.0099244,                   0,           0.0016667,                 0.5,            0.078983,            0.020947,             0.12208,            0.010987,                   0,            0.009505,            0.009505,            0.009505
                  17,             0.13007,           0.0092373,                   0,           0.0013333,                 0.4,            0.045199,            0.015255,              0.1303,           0.0087137,                   0,            0.009472,            0.009472,            0.009472
                  18,             0.12648,           0.0090717,                   0,           0.0023333,                 0.7,            0.093465,            0.029751,             0.12305,            0.010221,                   0,            0.009439,            0.009439,            0.009439
                  19,             0.12579,            0.011099,                   0,           0.0026667,                 0.8,             0.04114,            0.011115,             0.12908,           0.0094547,                   0,            0.009406,            0.009406,            0.009406
                  20,             0.12631,            0.010342,                   0,               0.002,                 0.6,             0.03203,           0.0047208,             0.12477,           0.0093327,                   0,            0.009373,            0.009373,            0.009373
                  21,             0.12379,            0.012309,                   0,           0.0023333,                 0.7,            0.030961,            0.012406,             0.11598,            0.012161,                   0,             0.00934,             0.00934,             0.00934
                  22,             0.11834,            0.011544,                   0,               0.003,                 0.9,              0.1558,            0.046085,             0.12246,            0.010057,                   0,            0.009307,            0.009307,            0.009307
                  23,             0.11464,             0.01113,                   0,            0.027674,                 0.4,             0.13725,            0.028227,             0.11948,            0.010332,                   0,            0.009274,            0.009274,            0.009274
                  24,             0.11438,            0.012472,                   0,               0.002,                 0.6,            0.092383,            0.035006,             0.10755,            0.013874,                   0,            0.009241,            0.009241,            0.009241
                  25,             0.10952,            0.013626,                   0,            0.054899,                 0.6,             0.18096,            0.021947,             0.12351,           0.0091486,                   0,            0.009208,            0.009208,            0.009208
                  26,             0.11707,            0.011578,                   0,             0.23089,                 0.7,             0.42582,             0.11976,             0.11162,            0.012983,                   0,            0.009175,            0.009175,            0.009175
                  27,             0.11178,             0.01207,                   0,             0.26296,                 0.1,             0.16793,            0.042498,             0.10907,            0.012787,                   0,            0.009142,            0.009142,            0.009142
                  28,             0.11202,            0.013242,                   0,             0.52686,             0.22686,             0.36895,             0.13712,             0.10325,            0.013842,                   0,            0.009109,            0.009109,            0.009109
                  29,             0.10948,            0.014592,                   0,             0.66585,                 0.2,             0.34449,             0.10775,             0.11078,            0.011757,                   0,            0.009076,            0.009076,            0.009076
                  30,             0.10622,            0.012524,                   0,             0.46269,                 0.4,             0.40142,            0.095196,             0.10256,            0.012856,                   0,            0.009043,            0.009043,            0.009043
                  31,             0.10538,            0.013395,                   0,             0.55321,                 0.4,             0.43151,             0.18021,             0.10535,            0.011887,                   0,             0.00901,             0.00901,             0.00901
                  32,             0.11088,             0.01199,                   0,             0.54473,                 0.5,             0.57491,             0.15198,             0.10075,             0.01289,                   0,            0.008977,            0.008977,            0.008977
                  33,             0.10779,            0.011743,                   0,             0.81599,                 0.2,             0.33727,             0.12806,             0.10183,            0.012413,                   0,            0.008944,            0.008944,            0.008944
                  34,             0.10898,            0.010434,                   0,             0.35234,             0.54562,             0.32202,            0.084009,            0.096948,            0.012924,                   0,            0.008911,            0.008911,            0.008911
                  35,             0.10462,            0.013051,                   0,             0.79685,                 0.4,             0.63334,             0.15415,             0.10201,            0.011221,                   0,            0.008878,            0.008878,            0.008878
                  36,             0.10306,             0.01043,                   0,             0.53788,                 0.7,             0.53123,             0.16136,            0.094513,            0.012945,                   0,            0.008845,            0.008845,            0.008845
                  37,              0.1026,            0.011516,                   0,             0.55576,                 0.3,             0.39023,             0.13636,             0.10447,            0.011017,                   0,            0.008812,            0.008812,            0.008812
                  38,             0.10361,            0.012576,                   0,             0.44879,             0.65308,             0.55059,             0.10027,            0.089512,            0.014095,                   0,            0.008779,            0.008779,            0.008779
                  39,             0.09427,            0.012294,                   0,              0.6201,                 0.4,             0.46534,             0.12353,             0.10444,           0.0099964,                   0,            0.008746,            0.008746,            0.008746
                  40,             0.10018,            0.013346,                   0,             0.63021,                 0.8,             0.70643,             0.24262,            0.083568,            0.014606,                   0,            0.008713,            0.008713,            0.008713
                  41,              0.1024,            0.012156,                   0,             0.46082,                 0.8,             0.41954,             0.09219,             0.10865,           0.0095959,                   0,             0.00868,             0.00868,             0.00868
                  42,             0.10234,            0.010779,                   0,             0.56675,              0.7858,             0.63928,             0.19453,            0.087069,            0.013916,                   0,            0.008647,            0.008647,            0.008647
                  43,             0.09411,            0.013722,                   0,             0.57908,                 0.8,             0.69218,             0.24797,             0.09264,            0.012554,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.093601,            0.012237,                   0,              0.5476,                 0.7,             0.57757,             0.21793,            0.076386,            0.015484,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.093996,            0.011982,                   0,              0.4182,                 0.4,              0.2689,            0.072671,             0.10031,            0.011187,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.098072,             0.01179,                   0,             0.73671,                 0.7,             0.76304,             0.38056,            0.077163,            0.014608,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.090443,            0.012764,                   0,             0.24864,                 0.3,             0.13741,            0.033776,             0.10437,            0.011463,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.099304,            0.012421,                   0,             0.63168,                 0.9,             0.70382,             0.18432,            0.081156,             0.01478,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.090841,            0.011988,                   0,             0.58378,             0.84324,             0.57518,             0.13458,             0.10342,           0.0096588,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.094163,            0.010981,                   0,              0.6858,                 0.9,             0.80085,             0.41368,            0.080683,            0.013077,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.092294,             0.01216,                   0,             0.52705,                 0.6,             0.51371,             0.15662,            0.088914,            0.013197,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.082929,             0.01165,                   0,             0.79047,                 0.9,             0.88566,             0.42168,            0.069368,            0.015999,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.083414,             0.01358,                   0,             0.37704,                 0.4,             0.40048,             0.12553,             0.08937,             0.01368,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.084621,            0.012451,                   0,             0.81741,                 0.9,             0.83968,             0.34602,            0.069996,            0.015621,                   0,            0.008251,            0.008251,            0.008251
                  55,             0.07985,            0.014364,                   0,             0.62351,                 0.7,             0.66208,             0.26062,            0.091233,            0.011789,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.091558,            0.011865,                   0,             0.89702,                 0.9,             0.91357,             0.42379,             0.07006,            0.014858,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.086572,            0.012224,                   0,             0.95656,                 0.5,             0.64137,             0.23537,            0.079089,            0.014143,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.093013,            0.010474,                   0,             0.82183,                   1,             0.91405,             0.38677,             0.08067,            0.012743,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.082339,            0.012339,                   0,             0.87899,                 0.9,             0.90881,             0.45741,            0.075878,             0.01289,                   0,            0.008086,            0.008086,            0.008086
                  60,             0.09289,            0.010608,                   0,             0.70031,                 0.9,             0.86722,             0.29355,            0.082252,            0.013031,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.087383,            0.012128,                   0,             0.76096,                 0.7,             0.76444,             0.25271,            0.074981,            0.013897,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.086563,            0.010621,                   0,              0.8663,                 0.9,             0.92763,             0.47909,            0.076436,            0.012033,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.084839,            0.011622,                   0,              0.8774,                 0.9,             0.90262,             0.44762,            0.071688,            0.013357,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.081855,            0.012471,                   0,             0.75722,                 0.8,             0.79929,             0.24627,            0.081473,            0.012072,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.079869,            0.012494,                   0,              0.5302,                 0.7,             0.64974,             0.25372,            0.069232,            0.014803,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.081511,            0.011656,                   0,              0.7365,                 0.9,             0.85931,             0.42211,            0.069391,            0.013489,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.075286,            0.012075,                   0,             0.81311,                 0.9,             0.87628,             0.48383,            0.079641,            0.010851,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.084737,            0.011718,                   0,             0.86533,                 0.9,              0.8975,             0.29433,             0.06832,            0.014206,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.078169,            0.010821,                   0,             0.74768,                 0.6,             0.70302,             0.37368,            0.072417,             0.01259,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.079167,            0.011782,                   0,             0.75127,                   1,             0.79654,              0.3129,            0.068836,            0.013365,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.077132,            0.010576,                   0,             0.89872,             0.88846,             0.88139,             0.36613,            0.071627,             0.01235,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.079332,            0.011714,                   0,                   1,             0.96421,               0.995,             0.39189,            0.062785,            0.014853,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.076154,            0.013229,                   0,             0.70524,                 0.9,             0.83706,             0.35942,            0.064938,            0.014112,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.080363,            0.010727,                   0,             0.76582,             0.98226,             0.88707,             0.38273,            0.068975,            0.013025,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.075666,            0.011692,                   0,             0.99708,                   1,               0.995,             0.40219,            0.073148,            0.011612,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.077477,             0.01193,                   0,                   1,             0.97085,               0.995,               0.478,            0.062682,            0.013983,                   0,            0.007525,            0.007525,            0.007525
                  77,             0.07085,            0.011595,                   0,             0.89014,                   1,             0.98591,             0.48482,            0.069114,            0.012175,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.076174,             0.01074,                   0,             0.98002,                 0.9,             0.97833,             0.41599,            0.064438,            0.013235,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.068968,            0.013171,                   0,             0.95825,                   1,               0.995,             0.47464,            0.064524,            0.012953,                   0,            0.007426,            0.007426,            0.007426
                  80,             0.07445,            0.011691,                   0,                   1,             0.96908,               0.995,             0.41868,            0.069113,            0.012222,                   0,            0.007393,            0.007393,            0.007393
                  81,             0.07176,            0.010698,                   0,                   1,             0.89719,             0.98591,              0.4508,            0.081778,            0.010075,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.084363,           0.0096154,                   0,              0.7435,             0.87141,             0.86545,             0.28351,            0.075267,            0.011992,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.078509,            0.012387,                   0,             0.78515,                 0.8,             0.80234,             0.31893,            0.064719,            0.013605,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.070792,            0.013701,                   0,             0.98926,                   1,               0.995,             0.49282,            0.054514,            0.013964,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.065481,            0.011219,                   0,              0.9861,                   1,               0.995,             0.45212,            0.058224,             0.01346,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.068206,            0.013196,                   0,             0.83698,                   1,             0.96773,             0.48837,            0.055538,             0.01363,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.065245,             0.01246,                   0,             0.73813,                 0.9,             0.82595,             0.39171,            0.059413,            0.013411,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.068779,            0.012829,                   0,             0.98995,                   1,               0.995,             0.51094,            0.056063,            0.013325,                   0,            0.007129,            0.007129,            0.007129
