               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.030739,           0.0055728,                   0,             0.14706,                   1,             0.82143,             0.24958,            0.020111,           0.0071564,                   0,           0.0084556,           0.0084556,           0.0084556
                  41,            0.028656,           0.0045342,                   0,            0.071429,                 0.9,             0.81242,             0.17669,             0.02701,           0.0054474,                   0,            0.008416,            0.008416,            0.008416
                  42,            0.029552,           0.0039751,                   0,            0.095745,                 0.9,             0.51198,             0.17281,            0.019736,           0.0071182,                   0,           0.0083764,           0.0083764,           0.0083764
                  43,            0.025795,           0.0053435,                   0,            0.060606,                   1,             0.81268,              0.3032,            0.021279,           0.0067253,                   0,           0.0083368,           0.0083368,           0.0083368
                  44,            0.025811,           0.0047155,                   0,             0.02521,                 0.9,             0.36642,            0.085778,            0.024745,           0.0058899,                   0,           0.0082972,           0.0082972,           0.0082972
                  45,            0.027325,           0.0046878,                   0,            0.015748,                 0.8,             0.69371,             0.17898,            0.021399,           0.0066071,                   0,           0.0082576,           0.0082576,           0.0082576
                  46,            0.026412,           0.0047908,                   0,            0.016043,                 0.9,             0.82705,             0.22486,            0.019027,           0.0071106,                   0,            0.008218,            0.008218,            0.008218
                  47,            0.022936,            0.005251,                   0,           0.0083565,                 0.6,             0.30567,             0.10478,            0.025051,           0.0056648,                   0,           0.0081784,           0.0081784,           0.0081784
                  48,            0.023886,           0.0052587,                   0,            0.013175,                   1,             0.76513,             0.27517,            0.017816,           0.0072975,                   0,           0.0081388,           0.0081388,           0.0081388
                  49,            0.025712,           0.0046055,                   0,           0.0084439,                 0.7,             0.45631,             0.14728,            0.025237,           0.0055542,                   0,           0.0080992,           0.0080992,           0.0080992
                  50,            0.030084,           0.0048983,                   0,            0.011968,                 0.9,             0.85525,             0.36097,             0.01602,           0.0076141,                   0,           0.0080596,           0.0080596,           0.0080596
                  51,             0.02305,           0.0050632,                   0,            0.013387,                   1,             0.96167,              0.2671,            0.019191,           0.0068741,                   0,             0.00802,             0.00802,             0.00802
                  52,            0.026776,           0.0054142,                   0,            0.011396,                 0.8,             0.65781,             0.22412,            0.020179,           0.0066299,                   0,           0.0079804,           0.0079804,           0.0079804
                  53,            0.023159,           0.0050361,                   0,             0.00883,                 0.8,             0.41482,             0.13761,             0.02149,           0.0063019,                   0,           0.0079408,           0.0079408,           0.0079408
                  54,            0.022322,           0.0051151,                   0,            0.011834,                   1,             0.94167,             0.33233,             0.01594,           0.0075073,                   0,           0.0079012,           0.0079012,           0.0079012
                  55,            0.027813,           0.0056201,                   0,            0.013459,                   1,             0.97682,             0.34237,            0.019918,           0.0065918,                   0,           0.0078616,           0.0078616,           0.0078616
                  56,            0.025987,           0.0060684,                   0,            0.013736,                   1,               0.995,             0.38312,            0.016235,           0.0073967,                   0,            0.007822,            0.007822,            0.007822
                  57,            0.026166,           0.0051909,                   0,            0.011658,                 0.9,             0.86564,              0.3087,            0.018999,           0.0067558,                   0,           0.0077824,           0.0077824,           0.0077824
                  58,             0.03587,           0.0057922,                   0,            0.011507,                   1,               0.995,             0.42682,            0.016137,           0.0073395,                   0,           0.0077428,           0.0077428,           0.0077428
                  59,             0.02453,           0.0052322,                   0,            0.011377,                   1,               0.995,              0.4058,            0.015398,           0.0074577,                   0,           0.0077032,           0.0077032,           0.0077032
                  60,            0.018513,           0.0057212,                   0,            0.011338,                   1,               0.995,             0.37075,            0.016237,           0.0072823,                   0,           0.0076636,           0.0076636,           0.0076636
                  61,             0.02131,           0.0051956,                   0,            0.011025,                   1,               0.995,             0.38924,            0.015974,           0.0072899,                   0,            0.007624,            0.007624,            0.007624
                  62,            0.026654,           0.0051199,                   0,            0.011074,                   1,               0.995,              0.4225,            0.014504,           0.0075836,                   0,           0.0075844,           0.0075844,           0.0075844
                  63,             0.02016,            0.005399,                   0,           0.0070699,                 0.9,             0.57356,             0.13142,            0.018248,           0.0067215,                   0,           0.0075448,           0.0075448,           0.0075448
                  64,            0.019237,           0.0055994,                   0,           0.0062794,                 0.8,             0.65566,             0.22735,            0.016096,           0.0071716,                   0,           0.0075052,           0.0075052,           0.0075052
                  65,            0.017976,           0.0056168,                   0,           0.0075529,                   1,             0.90274,             0.20673,            0.018092,           0.0066948,                   0,           0.0074656,           0.0074656,           0.0074656
                  66,            0.018848,           0.0056496,                   0,             0.01046,                   1,             0.98591,             0.40735,            0.013846,            0.007576,                   0,            0.007426,            0.007426,            0.007426
                  67,            0.017872,           0.0053986,                   0,           0.0097297,                 0.9,             0.83554,             0.21583,             0.01574,           0.0071335,                   0,           0.0073864,           0.0073864,           0.0073864
                  68,            0.017249,           0.0061638,                   0,             0.01287,                   1,             0.95833,             0.39447,            0.015507,           0.0071602,                   0,           0.0073468,           0.0073468,           0.0073468
                  69,            0.022584,           0.0053294,                   0,            0.014493,                   1,             0.96833,             0.38767,            0.016555,           0.0068817,                   0,           0.0073072,           0.0073072,           0.0073072
                  70,            0.022719,           0.0058623,                   0,            0.018018,                   1,             0.98591,             0.47565,             0.01412,           0.0073471,                   0,           0.0072676,           0.0072676,           0.0072676
                  71,            0.022221,            0.005352,                   0,            0.020225,                 0.9,             0.83611,             0.21181,            0.018681,           0.0063553,                   0,            0.007228,            0.007228,            0.007228
                  72,            0.029301,           0.0054617,                   0,            0.025773,                   1,             0.97682,              0.4002,            0.015568,           0.0069809,                   0,           0.0071884,           0.0071884,           0.0071884
                  73,            0.020307,           0.0050052,                   0,            0.025714,                 0.9,             0.78505,             0.19749,            0.017332,           0.0065727,                   0,           0.0071488,           0.0071488,           0.0071488
                  74,            0.017425,           0.0052341,                   0,            0.031546,                   1,             0.97682,             0.43402,            0.014436,           0.0071678,                   0,           0.0071092,           0.0071092,           0.0071092
                  75,             0.01712,           0.0052374,                   0,            0.033445,                   1,             0.98591,               0.328,             0.01518,           0.0069847,                   0,           0.0070696,           0.0070696,           0.0070696
                  76,            0.030189,           0.0052256,                   0,            0.035842,                   1,             0.97682,             0.47373,             0.01418,           0.0071602,                   0,             0.00703,             0.00703,             0.00703
                  77,            0.018856,           0.0050886,                   0,            0.036364,                   1,               0.995,             0.26741,            0.018077,           0.0063705,                   0,           0.0069904,           0.0069904,           0.0069904
                  78,            0.024226,           0.0046649,                   0,             0.03125,                 0.9,             0.81187,              0.2616,            0.016381,           0.0066795,                   0,           0.0069508,           0.0069508,           0.0069508
                  79,            0.017792,           0.0049923,                   0,            0.036364,                   1,             0.97682,             0.41849,            0.013246,           0.0072403,                   0,           0.0069112,           0.0069112,           0.0069112
                  80,             0.02217,           0.0047274,                   0,            0.035714,                   1,             0.95864,             0.45277,            0.013435,           0.0071793,                   0,           0.0068716,           0.0068716,           0.0068716
                  81,            0.021177,           0.0055132,                   0,            0.033445,                   1,             0.95864,             0.35993,            0.013776,           0.0070648,                   0,            0.006832,            0.006832,            0.006832
                  82,            0.016142,           0.0052975,                   0,            0.035842,                   1,             0.95864,             0.52758,            0.012782,           0.0072365,                   0,           0.0067924,           0.0067924,           0.0067924
                  83,            0.017488,           0.0052623,                   0,            0.030211,                   1,             0.95864,             0.30317,             0.01427,           0.0068817,                   0,           0.0067528,           0.0067528,           0.0067528
                  84,            0.022647,           0.0050664,                   0,             0.03413,                   1,             0.96773,             0.46549,            0.012422,           0.0071945,                   0,           0.0067132,           0.0067132,           0.0067132
                  85,            0.015199,            0.004693,                   0,            0.033088,                 0.9,             0.81046,             0.42004,            0.012626,           0.0071335,                   0,           0.0066736,           0.0066736,           0.0066736
                  86,            0.020792,           0.0052071,                   0,            0.037037,                   1,             0.97682,             0.50169,            0.012502,           0.0071526,                   0,            0.006634,            0.006634,            0.006634
                  87,            0.023591,           0.0049139,                   0,            0.026549,                 0.9,              0.8226,             0.39583,            0.014273,           0.0067635,                   0,           0.0065944,           0.0065944,           0.0065944
                  88,             0.01645,           0.0050908,                   0,            0.034247,                   1,             0.97682,             0.34615,            0.012947,               0.007,                   0,           0.0065548,           0.0065548,           0.0065548
                  89,            0.015281,           0.0050674,                   0,            0.035461,                   1,             0.97682,             0.42536,            0.012716,           0.0069847,                   0,           0.0065152,           0.0065152,           0.0065152
                  90,            0.021746,           0.0051129,                   0,            0.036765,                   1,             0.96192,             0.38732,            0.013194,           0.0068626,                   0,           0.0064756,           0.0064756,           0.0064756
                  91,            0.016766,           0.0045595,                   0,            0.026217,                 0.7,             0.60906,             0.20872,            0.019699,           0.0056267,                   0,            0.006436,            0.006436,            0.006436
                  92,             0.02327,           0.0048346,                   0,            0.032727,                 0.9,             0.80741,             0.25258,            0.017552,           0.0059929,                   0,           0.0063964,           0.0063964,           0.0063964
                  93,            0.027984,            0.005303,                   0,            0.029508,                 0.9,              0.8239,             0.19538,            0.016426,           0.0061607,                   0,           0.0063568,           0.0063568,           0.0063568
                  94,             0.02162,           0.0050259,                   0,            0.036765,                   1,             0.96773,             0.34952,            0.013307,           0.0066986,                   0,           0.0063172,           0.0063172,           0.0063172
                  95,            0.016399,           0.0047006,                   0,            0.031621,                 0.8,             0.71877,             0.18242,             0.01726,           0.0059776,                   0,           0.0062776,           0.0062776,           0.0062776
                  96,            0.016532,           0.0052622,                   0,            0.042194,                   1,             0.97682,              0.4575,            0.012836,           0.0067291,                   0,            0.006238,            0.006238,            0.006238
                  97,            0.015744,           0.0050425,                   0,            0.042194,                   1,             0.97682,             0.39099,            0.013119,           0.0066338,                   0,           0.0061984,           0.0061984,           0.0061984
                  98,            0.021413,           0.0051071,                   0,             0.04386,                   1,             0.98591,             0.45387,            0.012405,           0.0067024,                   0,           0.0061588,           0.0061588,           0.0061588
                  99,             0.02728,           0.0051493,                   0,            0.040724,                 0.9,             0.86088,             0.25394,            0.017582,           0.0057602,                   0,           0.0061192,           0.0061192,           0.0061192
                 100,            0.018607,           0.0047509,                   0,            0.046948,                   1,               0.995,             0.55991,            0.012062,           0.0066681,                   0,           0.0060796,           0.0060796,           0.0060796
                 101,            0.023398,           0.0044453,                   0,             0.04878,                   1,               0.995,             0.46206,            0.013179,           0.0064316,                   0,             0.00604,             0.00604,             0.00604
                 102,            0.014845,           0.0048188,                   0,             0.04878,                   1,               0.995,             0.37342,            0.012581,           0.0065117,                   0,           0.0060004,           0.0060004,           0.0060004
                 103,            0.021824,           0.0048438,                   0,             0.04918,                 0.9,              0.8577,             0.32477,            0.013625,           0.0063324,                   0,           0.0059608,           0.0059608,           0.0059608
                 104,            0.020868,           0.0049772,                   0,            0.051282,                   1,               0.995,             0.43527,            0.012029,            0.006546,                   0,           0.0059212,           0.0059212,           0.0059212
                 105,            0.016138,           0.0044589,                   0,            0.044843,                   1,             0.74742,             0.18513,            0.015036,           0.0060005,                   0,           0.0058816,           0.0058816,           0.0058816
                 106,            0.016974,           0.0042748,                   0,            0.041096,                 0.9,             0.64307,             0.21045,            0.013307,           0.0062637,                   0,            0.005842,            0.005842,            0.005842
                 107,            0.022032,           0.0041802,                   0,            0.055249,                   1,             0.98591,             0.42639,            0.015595,           0.0058861,                   0,           0.0058024,           0.0058024,           0.0058024
                 108,             0.02842,           0.0049529,                   0,            0.055249,                   1,             0.98591,             0.50361,            0.012717,           0.0063324,                   0,           0.0057628,           0.0057628,           0.0057628
                 109,            0.015655,           0.0044636,                   0,            0.047393,                   1,               0.995,             0.38683,             0.01327,           0.0061302,                   0,           0.0057232,           0.0057232,           0.0057232
                 110,            0.020681,           0.0050259,                   0,             0.04717,                   1,               0.995,             0.36673,            0.013346,           0.0060883,                   0,           0.0056836,           0.0056836,           0.0056836
                 111,            0.020463,           0.0042546,                   0,            0.049505,                   1,               0.995,             0.46874,            0.012285,            0.006237,                   0,            0.005644,            0.005644,            0.005644
                 112,            0.015689,           0.0045499,                   0,             0.04878,                   1,               0.995,             0.46406,            0.011415,           0.0063248,                   0,           0.0056044,           0.0056044,           0.0056044
                 113,            0.019274,           0.0045279,                   0,            0.047847,                   1,               0.995,             0.41393,            0.012508,           0.0060692,                   0,           0.0055648,           0.0055648,           0.0055648
                 114,            0.014166,           0.0048182,                   0,             0.04878,                   1,             0.98591,              0.4324,            0.012248,           0.0060921,                   0,           0.0055252,           0.0055252,           0.0055252
                 115,            0.015904,           0.0042826,                   0,            0.043478,                   1,               0.995,             0.40189,            0.013738,           0.0057793,                   0,           0.0054856,           0.0054856,           0.0054856
                 116,            0.020849,           0.0041262,                   0,            0.045249,                   1,               0.995,             0.45086,             0.01166,           0.0060959,                   0,            0.005446,            0.005446,            0.005446
                 117,            0.013857,           0.0046931,                   0,             0.04386,                   1,             0.98591,             0.45216,            0.011953,           0.0059624,                   0,           0.0054064,           0.0054064,           0.0054064
                 118,            0.019806,           0.0045593,                   0,            0.045662,                   1,             0.98591,             0.45288,            0.011068,           0.0060768,                   0,           0.0053668,           0.0053668,           0.0053668
                 119,            0.014448,           0.0044093,                   0,            0.044053,                   1,               0.995,             0.39658,            0.012376,           0.0057831,                   0,           0.0053272,           0.0053272,           0.0053272
                 120,            0.020163,           0.0035632,                   0,            0.050251,                   1,             0.97682,             0.44188,            0.011599,           0.0058899,                   0,           0.0052876,           0.0052876,           0.0052876
                 121,            0.014689,           0.0042123,                   0,            0.051546,                   1,               0.995,             0.44086,            0.011777,           0.0057678,                   0,            0.005248,            0.005248,            0.005248
                 122,            0.020516,           0.0039774,                   0,            0.055556,                   1,             0.98591,             0.47393,            0.011511,           0.0058022,                   0,           0.0052084,           0.0052084,           0.0052084
                 123,            0.021726,           0.0043566,                   0,            0.057803,                   1,             0.97682,             0.38074,            0.014119,           0.0053444,                   0,           0.0051688,           0.0051688,           0.0051688
                 124,            0.016247,           0.0038947,                   0,            0.057471,                   1,             0.98591,             0.47607,            0.011848,           0.0056648,                   0,           0.0051292,           0.0051292,           0.0051292
                 125,            0.026781,           0.0039996,                   0,             0.10307,                   1,               0.995,              0.5051,             0.01192,           0.0055695,                   0,           0.0050896,           0.0050896,           0.0050896
                 126,            0.015122,           0.0042405,                   0,             0.30229,                   1,               0.995,             0.49581,            0.010973,           0.0056381,                   0,             0.00505,             0.00505,             0.00505
                 127,            0.016034,           0.0039854,                   0,              0.5871,                   1,               0.995,             0.39793,            0.013467,           0.0052567,                   0,           0.0050104,           0.0050104,           0.0050104
                 128,            0.014922,           0.0044505,                   0,             0.60328,                   1,               0.995,             0.52932,            0.010935,           0.0055466,                   0,           0.0049708,           0.0049708,           0.0049708
                 129,            0.014725,           0.0036698,                   0,             0.79401,                   1,               0.995,             0.39546,            0.013293,           0.0051537,                   0,           0.0049312,           0.0049312,           0.0049312
                 130,            0.015039,           0.0036413,                   0,             0.72501,                   1,               0.995,             0.54351,            0.011738,           0.0053253,                   0,           0.0048916,           0.0048916,           0.0048916
