               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12945,             0.32358,            0.062689,          0.00068306,           0.0014368,          0.00034678,          3.4678e-05,             0.12747,             0.35924,            0.061414,                 0.1,                   0,                   0
                   1,             0.12875,             0.21171,            0.063284,          0.00096154,           0.0028409,          0.00050199,          5.0199e-05,             0.12804,              0.3508,            0.061255,            0.099067,             6.7e-05,             6.7e-05
                   2,             0.12738,             0.28632,            0.062471,           0.0016047,           0.0042777,          0.00083522,          8.3522e-05,             0.12803,             0.35139,            0.061218,            0.098068,             6.8e-05,             6.8e-05
