               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.045254,            0.016169,                   0,           0.0033333,                   1,            0.022902,           0.0072923,            0.042839,            0.014788,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.053034,            0.018053,                   0,           0.0033333,                   1,            0.022902,           0.0072923,            0.042839,            0.014788,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.061822,            0.014196,                   0,           0.0033333,                   1,             0.15319,            0.030438,            0.037739,            0.015594,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.050007,            0.015854,                   0,           0.0033333,                   1,             0.12626,            0.026947,            0.047457,            0.012293,                   0,            0.008647,            0.008647,            0.008647
                  43,             0.04961,            0.013092,                   0,           0.0033333,                   1,             0.12626,            0.026947,            0.047457,            0.012293,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.041562,             0.01495,                   0,           0.0033333,                   1,             0.52775,            0.081347,            0.039603,            0.013551,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.044888,            0.014652,                   0,           0.0033333,                   1,             0.17335,            0.054204,            0.045149,            0.013078,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.050197,            0.015084,                   0,           0.0033333,                   1,             0.17335,            0.054204,            0.045149,            0.013078,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.037203,            0.013883,                   0,           0.0033333,                   1,             0.17075,            0.053626,            0.037783,            0.014581,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.043199,            0.017769,                   0,           0.0033333,                   1,             0.62571,             0.24279,            0.041185,            0.013905,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.047693,            0.014945,                   0,           0.0033333,                   1,             0.62571,             0.24279,            0.041185,            0.013905,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.036925,            0.013293,                   0,           0.0033333,                   1,             0.78848,             0.28703,            0.037446,            0.013823,                   0,            0.008383,            0.008383,            0.008383
